-9.99500000000001e-04	-9.95000000000000e-03	-1.98000000000000e-02	-2.95500000000000e-02	-3.92000000000000e-02	-4.87500000000000e-02	-5.82000000000000e-02	-6.75500000000000e-02	-7.68000000000000e-02	-8.59500000000000e-02	-9.50000000000000e-02	-1.03950000000000e-01	-1.12800000000000e-01	-1.21550000000000e-01	-1.30200000000000e-01	-1.38750000000000e-01	-1.47200000000000e-01	-1.55550000000000e-01	-1.63800000000000e-01	-1.71950000000000e-01	-1.80000000000000e-01	
-1.89506934773256e-03	-1.87887785391702e-02	-3.72177461046618e-02	-5.52869026964748e-02	-7.29962483146092e-02	-9.03457829590651e-02	-1.07335506629842e-01	-1.23965419326941e-01	-0.140235521050361	-0.156145811800103	-0.171696291576165	-0.18688696037855	-0.201717818207256	-0.216188865062283	-0.216188865062283	-0.230300100943631	-0.244051525851301	-0.257443139785293	-0.270474942745605	-0.28314693473224	-0.295459115745195	-0.307411485784472
-2.21602431228765e-03	-2.19387676865482e-02	-4.33853677368112e-02	-6.43398001507891e-02	-8.48020649284817e-02	-1.04772162069889e-01	-1.24250091575011e-01	-1.43235853443849e-01	-1.61729447676400e-01	-1.79730874272667e-01	-0.197240133232649	-0.214257224556345	-0.230782148243756	-0.246814904294882	-0.262355492709723	-0.277403913488279	-0.291960166630549	-0.306024252136535	-0.319596170006235	-0.33267592023965	-0.34526350283678
-1.87690858906474e-03	-1.86102622898015e-02	-3.68675832443901e-02	-5.47719628637657e-02	-7.23234011479283e-02	-8.95218980968780e-02	-1.06367453710615e-01	-1.22860067989139e-01	-1.38999740932449e-01	-1.54786472540547e-01	-1.70220262813432e-01	-1.85301111751104e-01	-2.00029019353563e-01	-2.14403985620809e-01	-2.28426010552842e-01	-2.42095094149662e-01	-2.55411236411269e-01	-2.68374437337663e-01	-2.80984696928845e-01	-2.93242015184813e-01	-3.05146392105568e-01	
-9.68016168725739e-04	-9.63795333035683e-03	-1.91821103120458e-02	-2.86324709450668e-02	-3.79890352294199e-02	-4.72518031651050e-02	-5.64207747521223e-02	-6.54959499904717e-02	-7.44773288801531e-02	-8.33649114211667e-02	-9.21586976135123e-02	-1.00858687457190e-01	-1.09464880952200e-01	-1.17977278098542e-01	-1.26395878896216e-01	-1.34720683345222e-01	-1.42951691445560e-01	-1.51088903197230e-01	-1.59132318600233e-01	-1.67081937654567e-01	-1.74937760360233e-01	
2.68231071167820e-04	2.68554749936867e-03	5.37828786027172e-03	8.07822108270913e-03	1.07853471666809e-02	1.34996661121871e-02	1.62211779192276e-02	1.89498825878025e-02	2.16857801179118e-02	2.44288705095555e-02	2.71791537627335e-02	2.99366298774459e-02	3.27012988536926e-02	3.54731606914738e-02	3.82522153907893e-02	4.10384629516392e-02	4.38319033740234e-02	4.66325366579421e-02	4.94403628033951e-02	5.22553818103825e-02	5.50775936789042e-02	
1.50112500000000e-03	1.51125000000000e-02	3.04500000000000e-02	4.60125000000000e-02	6.18000000000000e-02	7.78125000000000e-02	9.40500000000000e-02	1.10512500000000e-01	1.27200000000000e-01	1.44112500000000e-01	1.61250000000000e-01	1.78612500000000e-01	1.96200000000000e-01	2.14012500000000e-01	2.32050000000000e-01	2.50312500000000e-01	0.2688	0.2875125	0.30645	0.3256125	0.345	
2.39974089167064e-03	2.42559329329788e-02	4.90863636798963e-02	7.44912922407525e-02	1.00470718615547e-01	1.27024642804281e-01	1.54153064806953e-01	1.81855984623564e-01	2.10133402254114e-01	2.38985317698602e-01	2.68411730957029e-01	2.98412642029395e-01	3.28988050915699e-01	3.60137957615942e-01	3.91862362130124e-01	4.24161264458244e-01	4.57034664600303e-01	4.90482562556301e-01	5.24504958326237e-01	5.59101851910112e-01	5.94273243307926e-01	
2.72218023122574e-03	2.75543595803568e-02	5.58477353120458e-02	8.48801271950668e-02	1.14651535229420e-01	1.45161959415105e-01	1.76411399752122e-01	0.208399856240472	0.241127328880153	0.274593817671167	0.308799322613512	0.34374384370719	0.3794273809522	0.415849934348542	0.453011503896216	0.490912089595222	0.52955169144556	0.56893030944723	0.609047943600233	0.649904593904567	0.691500260360234	
2.38150233906474e-03	2.40696372898015e-02	4.87050832443901e-02	7.39063378637657e-02	9.96734011479283e-02	1.26006273096878e-01	1.52904953710615e-01	1.80369442989139e-01	2.08399740932449e-01	0.236995847540547	0.266157762813432	0.295885486751104	0.326179019353563	0.357038360620809	0.388463510552842	0.420454469149662	0.453011236411269	0.486133812337664	0.519822196928845	0.554076390184813	0.588896392105568
1.46956337478765e-03	1.47926739365482e-02	2.98009927368112e-02	4.50249564007890e-02	6.04645649284817e-02	7.61198183198891e-02	9.19907165750115e-02	1.08077259693849e-01	1.24379447676400e-01	1.40897280522667e-01	1.57630758232649e-01	1.74579880806345e-01	1.91744648243756e-01	2.09125060544882e-01	2.26721117709723e-01	0.244532819738279	0.262560166630549	0.280803158386535	0.299261795006235	0.31793607648965	0.336826002836779
2.31831759894095e-04	2.32073560682271e-03	4.64684456449377e-03	6.97832687301320e-03	9.31518253238098e-03	1.16574115425971e-02	1.40050139036616e-02	1.63579896155745e-02	1.87163386783357e-02	2.10800610919453e-02	2.34491568564032e-02	2.58236259717095e-02	2.82034684378641e-02	3.05886842548671e-02	3.29792734227185e-02	3.53752359414182e-02	3.77765718109663e-02	4.01832810313627e-02	4.25953636026075e-02	4.50128195247007e-02	4.74356487976422e-02	
